anime_id,title,anime_url,anime_img,episodes,votes,rate,genres,rate_1,rate_2,rate_3,rate_4,rate_5,genre_action,genre_adventure,genre_comedy,genre_drama,genre_family,genre_fantasy,genre_food,genre_harem,genre_historical,genre_horror,genre_idols,genre_isekai,genre_jdrama,genre_magical girls,genre_martial arts,genre_mecha,genre_music,genre_mystery,genre_post-apocalyptic,genre_romance,genre_sci-fi,genre_seinen,genre_sgdrama,genre_shojo,genre_shonen,genre_slice of life,genre_sports,genre_supernatural,genre_thriller
77,Miracle Train,https://www.crunchyroll.com/miracle-train,https://img1.ak.crunchyroll.com/i/spire2/af71aa0173370eb9b7053735ec1592fc1435081453_full.jpg,12,873,4.6,romance,20,15,47,132,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78,Kanamemo,https://www.crunchyroll.com/kanamemo,https://img1.ak.crunchyroll.com/i/spire1/cccfaba0a20473634e3056e44966b4a21505349456_full.jpg,12,855,4.64,comedy|slice of life,19,5,35,144,652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
79,Ristorante Paradiso,https://www.crunchyroll.com/ristorante-paradiso,https://img1.ak.crunchyroll.com/i/spire2/298c1dc60226f4e97e7355caff4b9e1f1450826623_full.jpg,12,846,4.62,drama|romance|slice of life,20,2,43,149,632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
80,Black Jack,https://www.crunchyroll.com/black-jack,https://img1.ak.crunchyroll.com/i/spire3/4ae3ad8063e5dba770c2e39bfe01f6a11422326960_full.jpg,12,842,4.71,adventure|drama,26,8,15,83,710,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Hanamaru Kindergarten,https://www.crunchyroll.com/hanamaru-kindergarten,https://img1.ak.crunchyroll.com/i/spire2/4cf51d9ef0398071bf43d087a62b3f831279147051_full.jpg,12,826,4.76,adventure|comedy|slice of life,6,3,26,111,680,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
82,Demon Slayer: Kimetsu no Yaiba,https://www.crunchyroll.com/demon-slayer-kimetsu-no-yaiba,https://img1.ak.crunchyroll.com/i/spire3/f1fe5c7a43cb2f38f4152a58f89479821554508873_full.jpg,26,820,4.87,action|drama|supernatural,3,7,18,35,757,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
83,GOBLIN SLAYER,https://www.crunchyroll.com/goblin-slayer,https://img1.ak.crunchyroll.com/i/spire4/0b07451e9b20be6c024833a762a2e6a81538837010_full.jpg,13,818,4.48,action|adventure|fantasy,50,27,33,78,630,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Sound of the Sky,https://www.crunchyroll.com/sound-of-the-sky,https://img1.ak.crunchyroll.com/i/spire3/8261f2e111f9d0f92a385fd6e7d114f41279146478_full.jpg,12,817,4.74,adventure|drama|music|post-apocalyptic|slice of life,5,3,25,134,650,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
85,Shin Koihime Musou,https://www.crunchyroll.com/shin-koihime-musou,https://img1.ak.crunchyroll.com/i/spire2/66d8bbabb6e9e3e5c0368ee303e243961279146438_full.jpg,12,815,4.76,action,5,6,27,101,676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,ERASED,https://www.crunchyroll.com/erased,https://img1.ak.crunchyroll.com/i/spire4/3727644b109279e2cb405ac89b0f293f1452549294_full.jpg,13,797,4.86,drama|mystery|thriller,8,6,7,50,726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
87,Saint Seiya The Lost Canvas,https://www.crunchyroll.com/saint-seiya-the-lost-canvas,https://img1.ak.crunchyroll.com/i/spire3/37207b1afe3f78586159e0dedeb7cec21294189191_full.jpg,12,796,4.74,action|adventure|fantasy,5,2,28,124,637,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Oreimo,https://www.crunchyroll.com/oreimo,https://img1.ak.crunchyroll.com/i/spire3/71fdb236017dcba7006a08fa67bedff91365924507_full.jpg,13,795,4.42,drama|romance|slice of life,31,35,52,130,547,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
89,Puella Magi Madoka Magica,https://www.crunchyroll.com/puella-magi-madoka-magica,https://img1.ak.crunchyroll.com/i/spire2/7facd20f5216202349ad2fc3119e2e5b1329936788_full.jpg,12,791,4.82,drama|fantasy|magical girls|thriller,7,4,17,68,695,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,Bodacious Space Pirates,https://www.crunchyroll.com/bodacious-space-pirates,https://img1.ak.crunchyroll.com/i/spire3/d8a4a69bb844d45f649b427bdd8cee981324617644_full.jpg,26,791,4.66,comedy,6,18,43,104,620,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,YuruYuri,https://www.crunchyroll.com/yuruyuri,https://img1.ak.crunchyroll.com/i/spire4/3780ca878ee756a73dfeba8b63b0aa761444072040_full.jpg,36,789,4.64,comedy|slice of life,12,5,46,128,598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92,No Game No Life,https://www.crunchyroll.com/no-game-no-life,https://img1.ak.crunchyroll.com/i/spire1/5a4525c6fc5508fa27f0ed229ad2cbde1396985147_full.jpg,12,788,4.7,adventure|comedy|fantasy|isekai|sci-fi,11,16,25,93,643,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93,Pretty Cure,https://www.crunchyroll.com/pretty-cure,https://img1.ak.crunchyroll.com/i/spire3/2c2ddc52a3a60f868db0f4d1e98fadaf1449540985_full.jpg,12,777,4.56,magical girls,40,8,29,97,603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Akame ga Kill!,https://www.crunchyroll.com/akame-ga-kill,https://img1.ak.crunchyroll.com/i/spire3/4fe71ff4ce4cf1b0d13b814d42ba51bc1404629753_full.jpg,24,767,4.27,action|adventure|drama|fantasy,38,39,68,154,468,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,RWBY,https://www.crunchyroll.com/rwby,https://img1.ak.crunchyroll.com/i/spire4/3bbbf0e26ea56bf53b1f7158f2011d0a1561489064_full.jpg,102,761,4.03,,82,58,49,135,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Gankutsuou,https://www.crunchyroll.com/gankutsuou,https://img1.ak.crunchyroll.com/i/spire4/8d1de125068d1f7f18dacab8c72b54741424476276_full.jpg,12,741,4.74,,11,10,17,81,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Mysterious Girlfriend X,https://www.crunchyroll.com/mysterious-girlfriend-x,https://img1.ak.crunchyroll.com/i/spire3/69d6d92c68c58654465f62c1c903d9911505343039_full.jpg,13,733,4.69,comedy|romance,13,13,22,93,592,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
98,That Time I Got Reincarnated as a Slime,https://www.crunchyroll.com/that-time-i-got-reincarnated-as-a-slime,https://img1.ak.crunchyroll.com/i/spire4/15a59c8efa8ea6cccb53fff530c2f1921548272848_full.jpg,27,731,4.65,action|adventure|fantasy|isekai|slice of life,11,18,41,75,586,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,Sweet Blue Flowers,https://www.crunchyroll.com/sweet-blue-flowers,https://img1.ak.crunchyroll.com/i/spire1/36d06bbdde095f3bca2653eded52200d1450743786_full.jpg,12,730,4.68,drama|romance|slice of life,17,6,23,103,581,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
100,"We, Without Wings - under the innocent sky",https://www.crunchyroll.com/we-without-wings-under-the-innocent-sky,https://img1.ak.crunchyroll.com/i/spire4/2234934e7b220a58df2a02d72b69c8021301414782_full.jpg,12,730,4.51,harem|romance,17,19,49,132,513,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
101,Kiseijuu,https://www.crunchyroll.com/parasyte-the-maxim-,https://img1.ak.crunchyroll.com/i/spire2/7d31dfaf49397a8cc1e490ccedea04e21422401583_full.jpg,24,717,4.75,action|drama|sci-fi|seinen|thriller,6,7,21,91,592,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
102,Kamisama Dolls,https://www.crunchyroll.com/kamisama-dolls,https://img1.ak.crunchyroll.com/i/spire2/5b80f204841b686dca994f674c2fb3911310009898_full.jpg,12,705,4.58,action|drama|seinen|supernatural,6,7,39,172,481,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
103,NATSU NO ARASHI !,https://www.crunchyroll.com/natsu-no-arashi-,https://img1.ak.crunchyroll.com/i/spire2/4edbaac80ed0d53f0986c484e420fa7d1279147067_full.jpg,12,690,4.46,comedy|romance|supernatural,30,5,46,147,462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
104,Toradora!,https://www.crunchyroll.com/toradora,https://img1.ak.crunchyroll.com/i/spire2/0c40842ee6753a33e292ab258eb901171406587958_full.jpg,25,689,4.82,comedy|drama|romance|slice of life,5,5,12,65,602,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
105,Ano Natsu de Matteru,https://www.crunchyroll.com/ano-natsu-de-matteru,https://img1.ak.crunchyroll.com/i/spire4/421d404c6a1cfb9f5e103b709cf364981325706809_full.jpg,12,685,4.69,drama|romance|slice of life,12,10,21,94,548,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
106,KILL la KILL,https://www.crunchyroll.com/kill-la-kill,https://img1.ak.crunchyroll.com/i/spire3/5142ab9ed5dd56153b731de52021ac5b1379547918_full.jpg,24,682,4.6,action|adventure|comedy|drama|mecha|post-apocalyptic|sci-fi|shonen,17,23,21,92,529,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
107,The Ancient Magus' Bride,https://www.crunchyroll.com/the-ancient-magus-bride,https://img1.ak.crunchyroll.com/i/spire2/fcd25c135faf173a4d8a67a82b3400b71507240910_full.jpg,54,681,4.79,adventure|drama|fantasy|romance|slice of life|supernatural,5,13,20,47,596,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
108,Mushi-Uta,https://www.crunchyroll.com/mushi-uta,https://img1.ak.crunchyroll.com/i/spire1/b73927f56c55406884a13d22d2fcf7c51289443377_full.jpg,12,679,4.73,action|fantasy|supernatural,10,6,26,72,565,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
109,Fairy Tail,https://www.crunchyroll.com/fairy-tail,https://img1.ak.crunchyroll.com/i/spire2/f4ca1a545a471a9ce6e43eef8e8d72541539734102_full.jpg,153,674,4.36,,37,36,47,81,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Yuri!!! on ICE,https://www.crunchyroll.com/yuri-on-ice,https://img1.ak.crunchyroll.com/i/spire1/ef5256ff4c4090c9fd1440592f1a0a2e1500413854_full.jpg,12,673,4.83,drama|sports,10,4,11,41,607,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111,Hourou Musuko Wandering Son,https://www.crunchyroll.com/hourou-musuko-wandering-son,https://img1.ak.crunchyroll.com/i/spire1/9c7927b063b3e7f70fb0a52d422e54851293496905_full.jpg,12,668,4.75,drama|romance|slice of life,8,2,20,86,552,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
112,Kuroko's Basketball,https://www.crunchyroll.com/kurokos-basketball,https://img1.ak.crunchyroll.com/i/spire1/be611b65eb36149005789b740efc7a361333664528_full.jpg,82,665,4.82,sports,4,5,18,51,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113,Battle Girls - Time Paradox,https://www.crunchyroll.com/battle-girls-time-paradox,https://img1.ak.crunchyroll.com/i/spire1/f87223bb31cd0d77560f8503f3e58f761301595298_full.jpg,12,649,4.57,historical,10,6,42,134,457,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Fist of the North Star,https://www.crunchyroll.com/fist-of-the-north-star,https://img1.ak.crunchyroll.com/i/spire3/3eba7becdfbb91a33b2086ba7c05481a1237311049_full.jpg,12,637,4.67,post-apocalyptic,22,1,23,74,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
115,Level E,https://www.crunchyroll.com/level-e,https://img1.ak.crunchyroll.com/i/spire1/205ca28fbb216ef83c82c422660298e01293489455_full.jpg,12,623,4.64,,3,7,30,134,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,RH Plus,https://www.crunchyroll.com/rh-plus,https://img1.ak.crunchyroll.com/i/spire3/25564a486ef76f238834f427ce86d0931273803742_full.jpg,12,623,4.63,action|horror|jdrama,10,11,30,96,476,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,"Say ""I love you.""",https://www.crunchyroll.com/say-i-love-you,https://img1.ak.crunchyroll.com/i/spire4/edbd0bb8d5722f91def4c4c8c45327431351191195_full.jpg,13,583,4.57,drama|romance|shojo|slice of life,6,14,35,113,415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
118,Log Horizon,https://www.crunchyroll.com/log-horizon,https://img1.ak.crunchyroll.com/i/spire4/f39842bd473e2db08ea8a1d8849c93ae1412197326_full.jpg,50,576,4.55,action|adventure|drama|fantasy|sci-fi,12,13,35,104,412,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
119,Working!,https://www.crunchyroll.com/wagnaria,https://img1.ak.crunchyroll.com/i/spire1/89ac3ce291c61a1d812ea7313675275e1435186540_full.jpg,14,556,4.78,comedy|slice of life,5,7,11,61,472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120,Overlord,https://www.crunchyroll.com/overlord,https://img1.ak.crunchyroll.com/i/spire3/9e1a4846885dc3994414b608f80490781531935326_full.jpg,39,548,4.62,action|adventure|fantasy|isekai|supernatural,24,14,17,35,458,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121,Rio Rainbow Gate,https://www.crunchyroll.com/rio-rainbow-gate,https://img1.ak.crunchyroll.com/i/spire3/eabab1f2f4e879b9b10414de3e5c0c071292889215_full.jpg,12,541,4.45,,24,12,32,101,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Nisemonogatari,https://www.crunchyroll.com/nisemonogatari,https://img1.ak.crunchyroll.com/i/spire1/784a57c4503428d301fdfc5745b2f0fd1326142127_full.jpg,12,540,4.67,action|comedy|drama|fantasy|harem|mystery|seinen|supernatural,15,9,19,52,445,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
123,HAIKYU!!,https://www.crunchyroll.com/haikyu,https://img1.ak.crunchyroll.com/i/spire4/a9c1f36167964b81371db1bde94087861580166621_full.jpg,75,530,4.95,shonen|slice of life|sports,2,0,0,17,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
124,My Little Monster,https://www.crunchyroll.com/my-little-monster,https://img1.ak.crunchyroll.com/i/spire1/53b073cb3b5876204ee79af4f6c451ee1349212607_full.jpg,13,524,4.53,comedy|romance|shojo,6,9,42,113,354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
125,Angel Beats,https://www.crunchyroll.com/angel-beats,https://img1.ak.crunchyroll.com/i/spire2/d9a8fbeb4b5b9e2f2a0085d5d20c63df1337895779_full.jpg,13,521,4.69,action|comedy|drama|fantasy|romance,4,7,26,75,409,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
126,KONOSUBA -God's blessing on this wonderful world!,https://www.crunchyroll.com/konosuba-gods-blessing-on-this-wonderful-world,https://img1.ak.crunchyroll.com/i/spire3/7ba81b1709a87f5ca8930229b10029a61484092235_full.jpg,44,519,4.65,adventure|comedy|fantasy|isekai|supernatural,9,13,22,62,413,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
127,Golden Time,https://www.crunchyroll.com/golden-time,https://img1.ak.crunchyroll.com/i/spire4/fc8938a7d556f9068bb8ed327c6c56351380569594_full.jpg,24,519,4.61,comedy|drama|romance|slice of life,11,16,23,66,403,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
128,Diabolik Lovers,https://www.crunchyroll.com/diabolik-lovers,https://img1.ak.crunchyroll.com/i/spire4/6792970dea24081392ab45d083fc10791443978202_full.jpg,12,517,2.99,drama|harem|romance|supernatural,169,58,60,71,159,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
129,Dr. STONE,https://www.crunchyroll.com/dr-stone,https://img1.ak.crunchyroll.com/i/spire3/cd61320a82ff1c1ff30f08f464a97f3f1571635066_full.jpg,25,516,4.65,action|adventure|comedy|drama|post-apocalyptic|sci-fi|shonen,15,11,29,28,433,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
130,Seitokai No Ichizon - Student Councils Discretion,https://www.crunchyroll.com/seitokai-no-ichizon-student-councils-discretion,https://img1.ak.crunchyroll.com/i/spire1/2dfe950df96a5bfef1e4db583fa69f851357250092_full.jpg,12,514,4.75,comedy|harem|slice of life,3,3,17,73,418,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
131,Horizon in the Middle of Nowhere,https://www.crunchyroll.com/horizon-in-the-middle-of-nowhere,https://img1.ak.crunchyroll.com/i/spire1/34f01cb55a3f004bd9d29a5c452ed4e81343867370_full.jpg,12,505,4.44,,23,21,31,67,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Berserk,https://www.crunchyroll.com/berserk,https://img1.ak.crunchyroll.com/i/spire3/43ea3545f4cd269d77ab1459b32c23921493158315_full.jpg,26,505,3.51,action|fantasy|seinen|supernatural,104,50,48,88,215,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
133,The Place Promised In Our Early Days,https://www.crunchyroll.com/the-place-promised-in-our-early-days,https://img1.ak.crunchyroll.com/i/spire1/083a17f889dbcd5a2d5f9b9870a829901237060646_full.jpg,12,503,4.84,drama|romance|sci-fi,6,1,7,41,448,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
134,Mob Psycho 100,https://www.crunchyroll.com/mob-psycho-100,https://img1.ak.crunchyroll.com/i/spire4/24452933dd3f9282b32e49f0ce5fdc5b1546985597_full.jpg,54,501,4.82,action|comedy|fantasy|supernatural,4,6,7,44,440,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,In Another World With My Smartphone,https://www.crunchyroll.com/in-another-world-with-my-smartphone,https://img1.ak.crunchyroll.com/i/spire3/d13ced1c661c61c8f70ad6e33245c46d1522875200_full.jpg,24,500,3.46,action|adventure,94,65,55,90,196,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Shin Koihime Musou - Otome Tairan,https://www.crunchyroll.com/shin-koihime-musou-otome-tairan,https://img1.ak.crunchyroll.com/i/spire3/782667a99be2ec0f14e72d3a404490eb1279147111_full.jpg,12,493,4.77,action,2,6,17,53,415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Un-Go,https://www.crunchyroll.com/un-go,https://img1.ak.crunchyroll.com/i/spire3/6861c749e6e7211b7bffe1aa34331a4c1318509515_full.jpg,12,491,4.66,mystery|sci-fi,5,7,21,83,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
138,Yona of the Dawn,https://www.crunchyroll.com/yona-of-the-dawn,https://img1.ak.crunchyroll.com/i/spire1/a624f140a1c8be841889d3fcca597f5a1414524144_full.jpg,24,486,4.79,adventure|fantasy|romance|shojo|supernatural,3,4,14,51,414,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
139,GATE,https://www.crunchyroll.com/gate,https://img1.ak.crunchyroll.com/i/spire2/08918192d87bc1718efd977c683187031452280865_full.jpg,24,479,4.33,action|adventure|fantasy|seinen,20,29,39,74,317,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
140,Dragon Ball Super,https://www.crunchyroll.com/dragon-ball-super,https://img1.ak.crunchyroll.com/i/spire3/98ea4207e23a2ea3e3af39ad641d88001533322009_full.jpg,131,479,4.24,action|fantasy|sci-fi|shonen,40,28,32,58,321,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
141,Anohana: The Flower We Saw That Day,https://www.crunchyroll.com/anohana-the-flower-we-saw-that-day,https://img1.ak.crunchyroll.com/i/spire4/75d87960c388efc544be093603b8e9f01406669874_full.jpg,11,477,4.82,drama|romance|slice of life|supernatural,5,4,9,36,423,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
142,Rascal Does Not Dream of Bunny Girl Senpai,https://www.crunchyroll.com/rascal-does-not-dream-of-bunny-girl-senpai,https://img1.ak.crunchyroll.com/i/spire2/9f8894f961340ccdd9464a53b14ca3bd1538572740_full.jpg,13,476,4.88,comedy|romance|slice of life|supernatural,3,3,6,26,438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
143,Free! Iwatobi Swim Club,https://www.crunchyroll.com/free-iwatobi-swim-club,https://img1.ak.crunchyroll.com/i/spire3/5a459acf31a0be6fffb6207af1a9ca611532022569_full.jpg,49,474,4.64,drama|sports,10,8,12,81,363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
144,Voices of a Distant Star,https://www.crunchyroll.com/voices-of-a-distant-star,https://img1.ak.crunchyroll.com/i/spire3/b10fcea5778f8610e6f1df33ba3205921362703119_full.jpg,12,471,4.69,drama|mecha|post-apocalyptic|romance|sci-fi,9,8,15,54,385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
145,ReLIFE,https://www.crunchyroll.com/relife,https://img1.ak.crunchyroll.com/i/spire4/06f2c7030f794acf0bfdd34e5735bd191465708255_full.jpg,17,467,4.85,drama|romance|seinen|slice of life,1,3,8,40,415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
146,Kids on the Slope,https://www.crunchyroll.com/kids-on-the-slope,https://img1.ak.crunchyroll.com/i/spire1/349e3b9e27f7b3e3044d4c91fb4d38f61336683938_full.jpg,12,466,4.88,,1,3,5,31,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Sailor Moon Crystal,https://www.crunchyroll.com/sailor-moon-crystal,https://img1.ak.crunchyroll.com/i/spire2/743b1abd76bc4fbe9b6df5427a0d08fb1459904360_full.jpg,39,457,4.45,action|magical girls|romance|shojo,15,27,31,48,336,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
148,Familiar of Zero F,https://www.crunchyroll.com/familiar-of-zero-f,https://img1.ak.crunchyroll.com/i/spire2/ccae1d7841b45b15b2436425af2d35301328571578_full.jpg,12,448,4.6,adventure|comedy|drama|fantasy|harem|isekai|romance,12,5,19,76,336,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
149,Isekai Cheat Magician,https://www.crunchyroll.com/isekai-cheat-magician,https://img1.ak.crunchyroll.com/i/spire1/27ee54e7e9ec05447cc2d971c99fbe9b1562751577_full.jpg,12,446,2.13,adventure|fantasy|isekai,237,66,52,28,63,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,The Irregular at Magic High School,https://www.crunchyroll.com/the-irregular-at-magic-high-school,https://img1.ak.crunchyroll.com/i/spire3/f2ccbd8ea20320fda0f49b23bb43d2d21396649462_full.jpg,26,441,4.18,action|fantasy|sci-fi|supernatural,24,35,48,66,268,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
151,Mashiroiro Symphony,https://www.crunchyroll.com/mashiroiro-symphony,https://img1.ak.crunchyroll.com/i/spire4/9dba241249120a6fa7c172e7ced477cd1319149572_full.jpg,12,439,4.67,drama|harem|romance,3,12,19,60,345,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
152,THE PROMISED NEVERLAND,https://www.crunchyroll.com/the-promised-neverland,https://img1.ak.crunchyroll.com/i/spire2/07f56cb3c9220952600b0975a883b0f91546997210_full.jpg,12,433,4.91,action|drama|fantasy|mystery|post-apocalyptic|sci-fi|shonen|thriller,3,1,5,16,408,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
